"ridageyr","dmdeduc2","INDFMPIR","riagendr_1","race_1","race_2","race_3","race_4"
4.47213595499958,1.73205080756888,2.23606797749979,0,1,0,0,0
2,1.73205080756888,2.23606797749979,1,1,0,0,0
4.12310562561766,1.4142135623731,1.40712472794703,1,0,1,0,0
2.82842712474619,1,0.92736184954957,0,1,0,0,0
2.44948974278318,1.73205080756888,1.113552872566,1,0,1,0,0
1,2,2.23606797749979,1,0,1,0,0
0,1.73205080756888,1.51657508881031,1,0,0,0,1
1.73205080756888,1.4142135623731,1.8165902124585,0,1,0,0,0
3.60555127546399,2,2.05669638012031,1,0,0,0,1
1.73205080756888,0,2.23606797749979,1,0,1,0,0
3,1.73205080756888,0.854400374531753,0,0,0,1,0
3.74165738677394,1,1.08627804912002,0,0,0,0,1
3.74165738677394,2,1.34164078649987,1,0,0,0,1
3.16227766016838,1.4142135623731,1.62480768092719,0,0,1,0,0
3.16227766016838,1,0.888819441731559,1,0,0,1,0
3.16227766016838,1.73205080756888,1.0770329614269,0,0,1,0,0
1,1.73205080756888,2.23606797749979,1,1,0,0,0
0,1.73205080756888,2.23606797749979,1,1,0,0,0
3.16227766016838,1.73205080756888,1.79722007556114,1,1,0,0,0
3.74165738677394,1.4142135623731,2.14242852856286,1,1,0,0,0
3.16227766016838,1.73205080756888,2.23606797749979,0,1,0,0,0
3.16227766016838,2,2.23606797749979,0,0,0,0,1
4.47213595499958,0,1.28452325786651,0,0,1,0,0
2.44948974278318,2,2.23606797749979,0,0,1,0,0
3.74165738677394,2,2.23606797749979,0,0,1,0,0
4.35889894354067,1.73205080756888,1.16619037896906,1,0,1,0,0
3,1.73205080756888,1.84390889145858,1,1,0,0,0
3.16227766016838,1.4142135623731,1.20415945787923,0,0,1,0,0
1.73205080756888,1.73205080756888,1.6431676725155,1,0,1,0,0
2.23606797749979,2,2.23606797749979,1,1,0,0,0
0,1.4142135623731,0.854400374531753,1,1,0,0,0
0,2,1.87349939951952,1,1,0,0,0
3.60555127546399,1.73205080756888,1.62480768092719,0,0,1,0,0
2.44948974278318,1.73205080756888,0.894427190999916,0,1,0,0,0
1.4142135623731,1,0.8,0,0,0,1,0
2,1.73205080756888,1.40712472794703,1,0,0,1,0
1,1.4142135623731,1.09087121146357,1,0,0,1,0
2,1.73205080756888,2.23606797749979,0,0,1,0,0
2,2,2.23606797749979,1,0,0,1,0
3.46410161513775,1.4142135623731,1.42828568570857,0,1,0,0,0
2,2,2.23606797749979,1,1,0,0,0
3,1,1.00498756211209,0,0,1,0,0
4.24264068711928,2,1.99248588451713,1,0,0,0,1
3.16227766016838,1.73205080756888,2.23606797749979,0,1,0,0,0
2.82842712474619,1.73205080756888,1.16619037896906,1,1,0,0,0
2,1.73205080756888,2.23606797749979,0,1,0,0,0
4.47213595499958,0,0.948683298050514,0,1,0,0,0
2.23606797749979,0,0.818535277187245,1,0,0,1,0
0,1.4142135623731,0.818535277187245,1,1,0,0,0
3.87298334620742,0,1.16619037896906,1,0,0,1,0
2.44948974278318,2,1.35277492584687,1,0,0,0,1
2,1.4142135623731,2.01990098767242,1,0,1,0,0
2,2,2.23606797749979,0,1,0,0,0
2.82842712474619,0,0.969535971483266,0,0,0,1,0
3.60555127546399,1.73205080756888,1.00498756211209,1,0,0,0,1
3.60555127546399,1,1.72046505340853,0,0,0,1,0
4.47213595499958,1.4142135623731,1.26885775404495,0,1,0,0,0
2.82842712474619,1.73205080756888,1.05830052442584,1,0,0,1,0
3.16227766016838,1.4142135623731,2.01990098767242,1,1,0,0,0
3.74165738677394,0,1.06301458127346,1,0,1,0,0
3.46410161513775,1.4142135623731,0.91104335791443,0,1,0,0,0
1,2,1.99248588451713,0,0,1,0,0
3.87298334620742,2,1.35646599662505,1,0,1,0,0
2.23606797749979,1.73205080756888,1.76918060129541,0,1,0,0,0
3,1.73205080756888,1.10453610171873,0,0,0,0,1
1.4142135623731,1.73205080756888,2.23606797749979,0,1,0,0,0
4.47213595499958,1.4142135623731,1.27671453348037,0,1,0,0,0
4,0,0.932737905308881,1,0,1,0,0
0,1.4142135623731,2.00249843945008,1,1,0,0,0
2,1,0.883176086632785,1,0,1,0,0
2.82842712474619,1.4142135623731,1.40712472794703,0,0,1,0,0
3.46410161513775,0,1.85472369909914,1,1,0,0,0
4.12310562561766,0,1.42828568570857,1,0,1,0,0
1.73205080756888,1.73205080756888,2.23606797749979,0,0,1,0,0
0,1.73205080756888,1.6062378404209,1,0,1,0,0
3.46410161513775,2,1.46628782986152,1,1,0,0,0
1.4142135623731,1.73205080756888,1.3228756555323,1,1,0,0,0
3.46410161513775,1.4142135623731,1.20415945787923,1,0,1,0,0
3.60555127546399,1,1.06301458127346,0,1,0,0,0
3.87298334620742,1.73205080756888,1.9,1,1,0,0,0
4.12310562561766,1.4142135623731,0.812403840463596,0,0,0,1,0
4,1,1.84390889145858,1,1,0,0,0
2.82842712474619,2,2.23606797749979,1,1,0,0,0
2.64575131106459,0,0.848528137423857,0,0,1,0,0
4.24264068711928,2,2.23606797749979,1,1,0,0,0
4.24264068711928,0,0.94339811320566,0,0,0,1,0
2.44948974278318,0,0.818535277187245,0,0,0,1,0
2.44948974278318,1.73205080756888,1.54272486205415,1,0,1,0,0
2.64575131106459,0,1.31909059582729,1,0,0,1,0
3.3166247903554,1,1.113552872566,0,1,0,0,0
2,1.4142135623731,0.871779788708135,0,0,1,0,0
3.87298334620742,1.73205080756888,0.959166304662544,0,1,0,0,0
4,2,2.00748598998847,1,1,0,0,0
0,2,2.23606797749979,1,0,1,0,0
2.64575131106459,0,1.42828568570857,1,0,0,1,0
2.82842712474619,1.4142135623731,0.8,0,0,0,1,0
4.47213595499958,2,1.03923048454133,1,0,0,0,1
3.74165738677394,1,0.938083151964686,0,1,0,0,0
4.24264068711928,1,1.43527000944073,0,0,1,0,0
3.60555127546399,1.73205080756888,2.23606797749979,0,1,0,0,0
2.64575131106459,1,1.51986841535707,1,0,1,0,0
4.47213595499958,2,1.35646599662505,0,1,0,0,0
4.47213595499958,0,1.07238052947636,0,1,0,0,0
4.47213595499958,2,1.03440804327886,1,1,0,0,0
2.23606797749979,1.4142135623731,1.26885775404495,1,1,0,0,0
2.82842712474619,1,0.824621125123532,0,0,1,0,0
4.12310562561766,1,1.26885775404495,0,1,0,0,0
4.12310562561766,0,0.938083151964686,1,1,0,0,0
0,1,1.15758369027902,0,0,0,1,0
3.16227766016838,2,1.7,0,0,0,1,0
3.74165738677394,2,1.0770329614269,0,1,0,0,0
3.46410161513775,1.73205080756888,1.61245154965971,1,1,0,0,0
3.46410161513775,2,1.77200451466693,1,0,0,1,0
1.4142135623731,1.73205080756888,0.989949493661167,1,1,0,0,0
3.87298334620742,1.4142135623731,1.42828568570857,1,1,0,0,0
1,1.73205080756888,0.685565460040104,0,0,1,0,0
3.60555127546399,1.73205080756888,2.23606797749979,0,1,0,0,0
3.16227766016838,2,2.01990098767242,1,1,0,0,0
0,2,1.19582607431014,1,0,0,1,0
4.47213595499958,0,1.42828568570857,1,1,0,0,0
1,2,2.23606797749979,1,0,0,0,1
3.74165738677394,2,2.23606797749979,1,1,0,0,0
1,0,1.15758369027902,1,0,0,1,0
2,1.4142135623731,2.23606797749979,1,1,0,0,0
4.47213595499958,1.4142135623731,1.27279220613579,1,1,0,0,0
4.12310562561766,1,1.03440804327886,0,0,1,0,0
4.47213595499958,1,0.932737905308881,0,1,0,0,0
2.23606797749979,1,1.21243556529821,0,0,0,1,0
2.23606797749979,2,0.692820323027551,1,0,0,1,0
4.47213595499958,2,0.905538513813742,1,0,0,0,1
1,1,1.14891252930761,1,0,1,0,0
4.47213595499958,2,2.23606797749979,1,1,0,0,0
0,1.73205080756888,2.23606797749979,0,1,0,0,0
4,1.4142135623731,1.42126704035519,0,1,0,0,0
3.16227766016838,1.4142135623731,1.28452325786651,1,1,0,0,0
4.47213595499958,1.73205080756888,1.33790881602597,0,1,0,0,0
4.35889894354067,1.73205080756888,1.51986841535707,0,0,0,1,0
1.4142135623731,1.73205080756888,1.96214168703486,0,0,1,0,0
3,1.73205080756888,0.812403840463596,0,0,0,1,0
2,0,0.812403840463596,0,0,0,1,0
3.87298334620742,1,0.959166304662544,0,0,1,0,0
4.47213595499958,2,1.99248588451713,0,0,1,0,0
4,1.4142135623731,2.08566536146142,1,0,1,0,0
3.60555127546399,1.73205080756888,2.23606797749979,1,0,0,1,0
1.4142135623731,1.73205080756888,2.18174242292714,0,0,0,0,1
1,2,2.151743479135,0,1,0,0,0
4.35889894354067,2,1.9157244060668,1,1,0,0,0
4.35889894354067,1.4142135623731,1.09087121146357,1,1,0,0,0
4,1,1.21655250605964,0,1,0,0,0
2.64575131106459,2,0.574456264653803,1,0,0,0,1
3.3166247903554,0,1.28452325786651,0,1,0,0,0
1.73205080756888,1.73205080756888,1.77200451466693,0,0,1,0,0
2.82842712474619,1.73205080756888,0.916515138991168,0,0,1,0,0
2.82842712474619,0,0.768114574786861,1,0,0,0,1
4.47213595499958,1.73205080756888,1.12249721603218,0,1,0,0,0
3,1.73205080756888,1.87882942280559,1,0,1,0,0
0,1.73205080756888,2.19544984001001,0,1,0,0,0
2.64575131106459,1,0.974679434480896,0,1,0,0,0
1.73205080756888,2,2.23606797749979,1,0,0,0,1
4.47213595499958,0,1.74355957741627,0,0,0,1,0
1.4142135623731,1.73205080756888,2.23606797749979,0,0,0,0,1
1.73205080756888,1.4142135623731,2.22710574513201,0,0,0,0,1
1.73205080756888,1,0.9,1,1,0,0,0
4.47213595499958,0,0.938083151964686,0,1,0,0,0
2.23606797749979,0,1.40712472794703,1,0,0,1,0
4,1.73205080756888,2.23606797749979,1,1,0,0,0
3.16227766016838,1.4142135623731,1.04880884817015,0,0,1,0,0
4.12310562561766,2,2.03224014329016,1,1,0,0,0
4.47213595499958,0,1.10453610171873,1,1,0,0,0
2,1.4142135623731,2.23606797749979,0,0,1,0,0
3.16227766016838,1.73205080756888,0.989949493661167,0,1,0,0,0
2.44948974278318,0,1.39642400437689,1,0,0,1,0
2.64575131106459,1.4142135623731,1.29614813968157,0,0,0,0,1
1.73205080756888,1.73205080756888,1.99248588451713,0,1,0,0,0
3,1.73205080756888,0.883176086632785,1,0,0,0,1
3.46410161513775,1.73205080756888,1.40712472794703,1,0,0,1,0
1.4142135623731,2,2.151743479135,1,1,0,0,0
2,1.73205080756888,2.23606797749979,1,0,1,0,0
1.4142135623731,1,0,1,0,1,0,0
4,0,1.35646599662505,1,0,0,1,0
1.4142135623731,1.73205080756888,1.12249721603218,0,1,0,0,0
3.60555127546399,1.4142135623731,1.93390796058137,0,1,0,0,0
0,2,1.85472369909914,0,0,0,0,1
1.4142135623731,1.73205080756888,1.13578166916005,1,0,0,1,0
4.47213595499958,1.73205080756888,1.0770329614269,0,1,0,0,0
2.64575131106459,1.73205080756888,2.23606797749979,1,0,1,0,0
4.35889894354067,1.73205080756888,1.0770329614269,0,0,0,0,1
4.47213595499958,0,0.974679434480896,0,1,0,0,0
2.64575131106459,0,1.10453610171873,1,0,1,0,0
3.3166247903554,1,0.818535277187245,0,0,1,0,0
4.47213595499958,1,1.14891252930761,1,1,0,0,0
1.73205080756888,1,0.4,0,0,1,0,0
2.44948974278318,0,1.15758369027902,1,0,0,1,0
2,2,2.23606797749979,0,0,1,0,0
0,2,2.23606797749979,1,1,0,0,0
0,2,1.49666295470958,0,0,1,0,0
4.24264068711928,0,0.969535971483266,0,0,0,1,0
4.35889894354067,1.4142135623731,1.85472369909914,0,1,0,0,0
2.64575131106459,1.73205080756888,2.23606797749979,0,0,0,0,1
3.3166247903554,2,2.23606797749979,0,1,0,0,0
0,1,1,0,0,1,0,0
4.47213595499958,1,1.11803398874989,1,0,1,0,0
2.23606797749979,2,2.23606797749979,1,0,0,1,0
4.47213595499958,1.73205080756888,2.23606797749979,0,1,0,0,0
3.46410161513775,0,2.23606797749979,1,1,0,0,0
2.44948974278318,1.73205080756888,1.74928556845359,1,1,0,0,0
2.23606797749979,0,0.741619848709566,0,0,0,1,0
0,1.73205080756888,0.360555127546399,0,1,0,0,0
2.23606797749979,1.73205080756888,1.64924225024706,1,0,1,0,0
1.73205080756888,2,1.99248588451713,0,0,1,0,0
3.16227766016838,1,2.23606797749979,1,1,0,0,0
2.23606797749979,2,1.6062378404209,1,1,0,0,0
4.35889894354067,1,1.19582607431014,1,0,1,0,0
3.46410161513775,1.73205080756888,1.18743420870379,1,1,0,0,0
1.73205080756888,1,1.13578166916005,1,0,1,0,0
0,2,2.07364413533277,0,0,0,1,0
4.47213595499958,1,1.11803398874989,0,1,0,0,0
4.47213595499958,2,1.41774468787578,0,1,0,0,0
2.82842712474619,1.4142135623731,2.23606797749979,1,0,1,0,0
1.73205080756888,1.4142135623731,2.23606797749979,1,0,1,0,0
2.23606797749979,1.4142135623731,1.35646599662505,0,0,0,0,1
4.47213595499958,1.4142135623731,0.905538513813742,0,0,0,1,0
1.73205080756888,2,2.23606797749979,0,0,1,0,0
4.35889894354067,2,2.23606797749979,0,1,0,0,0
4.47213595499958,2,1.0770329614269,1,1,0,0,0
3.87298334620742,0,0.678232998312527,1,0,0,1,0
3.46410161513775,1.4142135623731,1.69115345252878,0,1,0,0,0
0,2,2.11896201004171,1,1,0,0,0
4.47213595499958,1.73205080756888,1.4525839046334,0,1,0,0,0
3.16227766016838,2,2.23606797749979,1,1,0,0,0
1.4142135623731,0,1.28452325786651,1,0,1,0,0
3.87298334620742,1.73205080756888,1.04880884817015,1,0,1,0,0
1,1.73205080756888,2.23606797749979,0,0,1,0,0
1.4142135623731,2,1.09087121146357,1,1,0,0,0
3.74165738677394,1.4142135623731,1.17898261225516,1,1,0,0,0
3.16227766016838,1,2.23606797749979,0,1,0,0,0
3.74165738677394,1.4142135623731,1.0770329614269,1,1,0,0,0
4.24264068711928,1.73205080756888,1.05830052442584,0,0,0,0,1
1.73205080756888,1.73205080756888,1.552417469626,1,1,0,0,0
0,1.73205080756888,1.99248588451713,1,1,0,0,0
0,2,1.27279220613579,1,0,0,0,1
1,1,1.13578166916005,1,0,1,0,0
4.47213595499958,1.4142135623731,2.23606797749979,0,0,1,0,0
2,1.4142135623731,0.848528137423857,0,0,1,0,0
1.73205080756888,2,1.94422220952236,0,1,0,0,0
3.3166247903554,1.73205080756888,2.23606797749979,1,0,1,0,0
4.47213595499958,1.73205080756888,1.12249721603218,0,1,0,0,0
1,1.73205080756888,1.21655250605964,1,0,0,1,0
3.74165738677394,1.4142135623731,1.99248588451713,0,1,0,0,0
3.16227766016838,1.73205080756888,1.57797338380595,0,0,0,1,0
4.47213595499958,1.4142135623731,1.84390889145858,1,0,0,0,1
4.47213595499958,2,1.41774468787578,1,1,0,0,0
3,1,1.39283882771841,0,1,0,0,0
2.44948974278318,1.73205080756888,2.23606797749979,1,0,0,1,0
2,1,1.74355957741627,0,0,0,1,0
1.73205080756888,0,1.05830052442584,1,0,1,0,0
4.24264068711928,1,1.77200451466693,1,0,1,0,0
3.74165738677394,1.73205080756888,0.964365076099296,1,1,0,0,0
3.16227766016838,2,2.01990098767242,0,0,0,0,1
2.23606797749979,1.73205080756888,1.04880884817015,0,0,1,0,0
1.73205080756888,1.4142135623731,0.793725393319377,1,0,0,0,1
3.16227766016838,1,1.77200451466693,0,0,0,1,0
3.16227766016838,1.73205080756888,1.33790881602597,0,1,0,0,0
3.46410161513775,0,1.51327459504216,1,0,0,0,1
4.47213595499958,1.4142135623731,0.883176086632785,1,0,0,1,0
2.64575131106459,1,1.05830052442584,0,0,1,0,0
2.82842712474619,2,1.64924225024706,0,0,0,0,1
2.82842712474619,1.73205080756888,0.883176086632785,0,1,0,0,0
3,1,1.21243556529821,0,0,0,1,0
4.35889894354067,1.4142135623731,1.51986841535707,0,1,0,0,0
1,1.73205080756888,1.113552872566,0,1,0,0,0
1,0,1.30384048104053,1,0,0,1,0
4.12310562561766,1.4142135623731,0.806225774829855,0,0,1,0,0
2,2,1.51657508881031,0,1,0,0,0
4.47213595499958,1,1.56524758424985,1,1,0,0,0
4.24264068711928,1.4142135623731,0.932737905308881,0,1,0,0,0
1.73205080756888,1.73205080756888,2.23606797749979,0,0,1,0,0
4.12310562561766,1.73205080756888,1.10453610171873,0,1,0,0,0
2.23606797749979,1,1.22882057274445,1,0,1,0,0
3,1.73205080756888,1.42828568570857,0,1,0,0,0
3.16227766016838,1.73205080756888,1.6583123951777,0,1,0,0,0
4.47213595499958,1.73205080756888,1.33790881602597,0,1,0,0,0
0,1.73205080756888,2.23606797749979,1,0,1,0,0
0,1.4142135623731,1.79443584449264,0,0,1,0,0
2.44948974278318,1.73205080756888,1.50996688705415,1,0,0,0,1
1.73205080756888,0,0.447213595499958,1,0,1,0,0
2.44948974278318,2,1.67928556237467,0,1,0,0,0
2.64575131106459,0,0.938083151964686,1,0,0,1,0
4.47213595499958,0,1.26885775404495,0,0,1,0,0
1,1.4142135623731,1.05356537528527,0,1,0,0,0
1.4142135623731,0,0.509901951359279,0,0,0,0,1
4.47213595499958,1.4142135623731,1.64012194668567,1,1,0,0,0
2,1,1.8,1,0,0,0,1
2.64575131106459,2,2.20454076850486,1,0,1,0,0
4.47213595499958,1.4142135623731,0.959166304662544,1,1,0,0,0
3.60555127546399,2,1.48323969741913,0,1,0,0,0
1.4142135623731,0,1.01980390271856,0,0,0,1,0
1,1.73205080756888,2.1,0,1,0,0,0
3.60555127546399,1,0.969535971483266,1,0,0,1,0
3.16227766016838,1.73205080756888,1.64924225024706,0,1,0,0,0
2.23606797749979,2,2.23606797749979,0,1,0,0,0
3.87298334620742,2,1.58429795177549,0,1,0,0,0
2.64575131106459,0,0.871779788708135,1,1,0,0,0
2,2,2.23606797749979,0,0,1,0,0
1.4142135623731,1.73205080756888,1.14017542509914,1,0,0,1,0
3.60555127546399,2,2.151743479135,0,0,0,0,1
4.35889894354067,0,1.27671453348037,0,1,0,0,0
1,0,0.806225774829855,0,0,0,1,0
4.47213595499958,1,2.18174242292714,1,0,1,0,0
4.47213595499958,1.73205080756888,1.03440804327886,1,1,0,0,0
2,1.73205080756888,2.23606797749979,1,1,0,0,0
1,1.73205080756888,1.18321595661992,0,1,0,0,0
3.16227766016838,1.73205080756888,1.29614813968157,1,0,0,0,1
4.24264068711928,2,2.151743479135,1,0,0,0,1
4.47213595499958,2,2.23606797749979,1,1,0,0,0
2.23606797749979,2,1.14455231422596,1,1,0,0,0
3.60555127546399,2,1.69115345252878,1,1,0,0,0
3.74165738677394,1.73205080756888,2.22710574513201,1,1,0,0,0
4.47213595499958,1.4142135623731,0.812403840463596,1,1,0,0,0
1.4142135623731,1.4142135623731,1.6583123951777,1,0,1,0,0
4.35889894354067,2,2.22710574513201,0,0,1,0,0
0,2,2.04939015319192,1,0,1,0,0
4.47213595499958,2,1.9157244060668,1,1,0,0,0
3.87298334620742,1.4142135623731,1.04880884817015,0,1,0,0,0
3.16227766016838,1.73205080756888,1.39283882771841,1,1,0,0,0
1.4142135623731,1.73205080756888,0.8,1,0,1,0,0
4.47213595499958,1.73205080756888,2.07364413533277,0,1,0,0,0
3.74165738677394,1.73205080756888,2.23606797749979,1,0,1,0,0
3.87298334620742,1.4142135623731,1.74355957741627,1,1,0,0,0
3.74165738677394,0,1.86279360101972,0,0,0,0,1
3.74165738677394,1,1.30384048104053,1,0,0,1,0
3.74165738677394,1.4142135623731,2.22710574513201,0,1,0,0,0
4.47213595499958,1.4142135623731,0.989949493661167,1,1,0,0,0
3.46410161513775,1.73205080756888,2.23606797749979,1,0,1,0,0
4.35889894354067,1.73205080756888,0.8,0,0,0,1,0
4.47213595499958,2,1.58429795177549,0,1,0,0,0
2,2,2.23606797749979,0,1,0,0,0
0,0,1.43874945699382,0,0,0,1,0
4.47213595499958,2,2.23606797749979,0,1,0,0,0
2.64575131106459,2,1.6583123951777,1,0,0,1,0
3.46410161513775,0,0.854400374531753,1,0,1,0,0
3.87298334620742,2,2.23606797749979,1,1,0,0,0
2.82842712474619,1.4142135623731,1.25299640861417,1,0,1,0,0
4.12310562561766,1.73205080756888,2.23606797749979,0,1,0,0,0
4.47213595499958,1.73205080756888,1.21655250605964,0,0,1,0,0
4.24264068711928,1.73205080756888,2.07364413533277,1,1,0,0,0
2.23606797749979,2,1.15758369027902,1,0,1,0,0
0,0,0.824621125123532,1,0,0,1,0
2.82842712474619,1.73205080756888,2.23606797749979,1,1,0,0,0
1,2,2.23606797749979,0,1,0,0,0
3.74165738677394,1.73205080756888,1.99248588451713,1,1,0,0,0
2.64575131106459,1.73205080756888,0.99498743710662,0,0,0,1,0
1.73205080756888,1.73205080756888,2.23606797749979,0,1,0,0,0
4.47213595499958,1.4142135623731,1.62480768092719,1,1,0,0,0
4.47213595499958,0,1.3490737563232,1,0,1,0,0
3.46410161513775,2,2.23606797749979,1,1,0,0,0
3.3166247903554,1.4142135623731,1.48323969741913,0,0,0,1,0
1.4142135623731,1.4142135623731,1.88148877222268,1,0,1,0,0
2.44948974278318,1.4142135623731,0.748331477354788,1,1,0,0,0
3.46410161513775,1.73205080756888,0,1,0,0,1,0
4.47213595499958,2,1.94935886896179,0,1,0,0,0
3.46410161513775,2,1.9157244060668,1,0,0,0,1
0,2,2.23606797749979,1,0,1,0,0
4.47213595499958,1,1.13578166916005,0,1,0,0,0
2.23606797749979,1.73205080756888,1.6583123951777,0,0,0,1,0
2.44948974278318,2,1.84390889145858,1,1,0,0,0
1.4142135623731,1.73205080756888,2.23606797749979,0,0,1,0,0
4.47213595499958,1.73205080756888,0.91104335791443,0,0,0,0,1
4.47213595499958,2,1.40712472794703,1,1,0,0,0
3,2,2.23606797749979,1,0,1,0,0
4.24264068711928,2,1.50996688705415,0,0,1,0,0
4.47213595499958,1.4142135623731,1.13578166916005,0,1,0,0,0
3.60555127546399,1,0.565685424949238,0,0,1,0,0
3,1,0.866025403784439,0,0,1,0,0
3.3166247903554,2,2.05669638012031,0,0,0,0,1
3.74165738677394,2,2.23606797749979,1,1,0,0,0
2.44948974278318,1,1.25299640861417,1,0,1,0,0
3.60555127546399,1.73205080756888,2.23606797749979,0,1,0,0,0
2.44948974278318,0,0.793725393319377,1,0,1,0,0
1.4142135623731,1,1.99248588451713,1,1,0,0,0
3.87298334620742,2,1.64924225024706,1,1,0,0,0
3.87298334620742,0,0.964365076099296,0,1,0,0,0
3.3166247903554,2,2.23606797749979,1,1,0,0,0
2.82842712474619,1.73205080756888,1.62480768092719,0,1,0,0,0
4.35889894354067,2,2.08566536146142,0,0,1,0,0
2.64575131106459,1,1.88944436276912,1,0,1,0,0
0,1.4142135623731,1.51986841535707,1,1,0,0,0
1.4142135623731,1.4142135623731,2.10475651798492,0,0,0,1,0
4.35889894354067,0,1.76918060129541,1,0,1,0,0
2.44948974278318,1.4142135623731,1.31909059582729,0,0,0,1,0
2.64575131106459,2,2.15870331449229,0,0,1,0,0
2.23606797749979,1.4142135623731,1.14017542509914,0,1,0,0,0
1.4142135623731,1.73205080756888,2.23606797749979,0,0,0,0,1
2.64575131106459,0,0.877496438739212,0,0,0,1,0
0,0,1.21243556529821,1,1,0,0,0
4.47213595499958,0,1.12249721603218,1,1,0,0,0
1.4142135623731,0,1.00995049383621,1,0,0,1,0
2.23606797749979,1,1.17473401244707,0,0,1,0,0
1.73205080756888,1.73205080756888,1.88414436814168,1,0,1,0,0
3.74165738677394,1.73205080756888,1.93390796058137,1,1,0,0,0
4.47213595499958,0,2.13541565040626,1,0,0,1,0
4.47213595499958,1,1.89208879284245,1,1,0,0,0
3.60555127546399,1.4142135623731,1.72336879396141,1,0,1,0,0
2.44948974278318,1.73205080756888,1.84932420089069,0,0,0,1,0
1,1.73205080756888,1.46628782986152,0,0,0,0,1
4.12310562561766,2,1.90787840283389,1,0,0,0,1
2,1.73205080756888,1.9157244060668,1,0,1,0,0
2.23606797749979,1.4142135623731,2.08326666559997,1,0,1,0,0
2,1.4142135623731,1.12249721603218,0,1,0,0,0
4.47213595499958,2,2.23606797749979,1,1,0,0,0
3.74165738677394,0,1.03923048454133,0,0,0,0,1
4.47213595499958,1.4142135623731,0.848528137423857,0,1,0,0,0
1.4142135623731,0,2.14242852856286,1,0,1,0,0
3.60555127546399,2,2.23606797749979,1,0,1,0,0
3.16227766016838,1.4142135623731,1.6431676725155,0,1,0,0,0
1.73205080756888,1.73205080756888,1.84390889145858,0,1,0,0,0
2.44948974278318,2,2.23606797749979,0,0,1,0,0
4.47213595499958,1.73205080756888,1.40712472794703,0,1,0,0,0
3,1,1.05830052442584,1,0,0,0,1
0,1.4142135623731,1.32664991614216,1,0,1,0,0
2.23606797749979,0,0.761577310586391,1,0,0,1,0
4.47213595499958,2,1.24096736459909,1,0,1,0,0
1.4142135623731,1.73205080756888,1.2328828005938,0,1,0,0,0
1.73205080756888,1.73205080756888,1.61245154965971,0,1,0,0,0
3.16227766016838,1.4142135623731,1.37113092008021,0,0,1,0,0
2.44948974278318,2,2.23606797749979,0,1,0,0,0
4.35889894354067,2,1.3228756555323,0,1,0,0,0
1.73205080756888,1.73205080756888,1.18743420870379,0,0,0,1,0
2.23606797749979,2,2.23606797749979,0,1,0,0,0
2.23606797749979,1.4142135623731,0.721110255092798,0,0,0,1,0
3,1,0.8,1,0,1,0,0
4.47213595499958,1,1.03923048454133,0,1,0,0,0
1,1.73205080756888,2.01494416796099,0,0,1,0,0
4.47213595499958,1.4142135623731,2.06639783197718,0,1,0,0,0
3.16227766016838,1.73205080756888,1.64924225024706,0,0,1,0,0
2,0,0.670820393249937,1,0,0,0,1
2,1,1.03440804327886,1,0,0,0,1
1,1.4142135623731,1.81934053986603,1,0,1,0,0
2.64575131106459,1.73205080756888,1.22474487139159,1,0,1,0,0
4.47213595499958,2,2.23606797749979,1,0,0,0,1
3.16227766016838,1,0.989949493661167,1,0,1,0,0
3.16227766016838,1,1.35646599662505,1,0,1,0,0
4.47213595499958,1.4142135623731,1.21243556529821,0,1,0,0,0
2.23606797749979,1.73205080756888,2.18174242292714,1,0,0,0,1
2.23606797749979,2,2.05182845286832,1,0,1,0,0
1.73205080756888,0,0.509901951359279,1,0,0,0,1
2.82842712474619,2,2.23606797749979,1,1,0,0,0
4.35889894354067,1,2.18174242292714,1,0,1,0,0
1.73205080756888,1.4142135623731,1.15758369027902,0,0,1,0,0
3.3166247903554,1.4142135623731,1.42828568570857,1,1,0,0,0
2.23606797749979,2,1.55884572681199,1,0,0,0,1
2,0,1.05830052442584,0,0,0,0,1
3.87298334620742,1.73205080756888,1.54596248337403,1,0,1,0,0
4.47213595499958,0,1.14017542509914,0,0,0,1,0
1.73205080756888,0,0.6,0,0,1,0,0
1,1.4142135623731,2.23606797749979,1,0,0,1,0
3,1.4142135623731,1.04403065089106,1,0,0,1,0
4.35889894354067,2,2.23606797749979,1,1,0,0,0
4.47213595499958,1.73205080756888,2.23606797749979,0,1,0,0,0
1.4142135623731,1.4142135623731,1.13578166916005,1,1,0,0,0
3.87298334620742,0,1.00995049383621,0,0,0,1,0
3.16227766016838,2,2.23606797749979,1,0,1,0,0
1.73205080756888,1.73205080756888,1.81934053986603,0,0,1,0,0
2.23606797749979,2,2.23606797749979,0,1,0,0,0
3.74165738677394,1,1.12694276695846,0,1,0,0,0
2.23606797749979,1,0.91104335791443,1,0,1,0,0
3.87298334620742,2,2.23606797749979,0,1,0,0,0
2.44948974278318,1,0.824621125123532,1,0,1,0,0
4.12310562561766,2,1.40356688476182,0,1,0,0,0
2.82842712474619,1.73205080756888,1.49666295470958,1,1,0,0,0
4.47213595499958,1.73205080756888,1.35646599662505,0,1,0,0,0
3.16227766016838,1.73205080756888,1.84390889145858,0,1,0,0,0
1.4142135623731,1.4142135623731,2.05669638012031,1,0,1,0,0
3,1.73205080756888,2.21810730128188,0,1,0,0,0
